ans,circle_r,circle_g,circle_b,bg_r,bg_g,bg_b
0,0.7684281035199444,0.535364993616701,0.2595184519258091,0.28535291494780435,0.28535291494780435,0.28535291494780435
1,0.08407539244634399,0.08260691733395575,0.0002522341732385101,0.3046971178980935,0.3046971178980935,0.3046971178980935
1,0.10296157137616935,0.06391528750382525,0.02097390760202196,0.17708006268083576,0.17708006268083576,0.17708006268083576
0,0.828068256408117,0.6072266663787101,0.47611463247204827,0.3574033929840328,0.3574033929840328,0.3574033929840328
3,0.679061284280584,0.6113482342215889,0.4143247354823288,0.1070338814430768,0.1070338814430768,0.1070338814430768
3,0.7413026101643927,0.6148847546277703,0.5267377838343115,0.5036166272454357,0.5036166272454357,0.5036166272454357
1,0.20384923794662468,0.1375922620820909,0.058602647378194664,0.5986858482757945,0.5986858482757945,0.5986858482757945
3,0.8970060552641904,0.8201608807431373,0.6715723164332729,0.974731028724881,0.974731028724881,0.974731028724881
3,0.7154457515931478,0.5731239518373533,0.30510004838670346,0.22224116077646017,0.22224116077646017,0.22224116077646017
0,0.35867527598638804,0.1462727649082106,0.0669643127329391,0.2768166019926275,0.2768166019926275,0.2768166019926275
0,0.43971616706268923,0.32077492712759664,0.20260953491785966,0.3083409045709965,0.3083409045709965,0.3083409045709965
3,0.03631791847989674,0.031130614045116675,0.013543794605805829,0.40041146831491725,0.40041146831491725,0.40041146831491725
3,0.8469314146410972,0.6617860677344146,0.5969899044091794,0.9141410641984384,0.9141410641984384,0.9141410641984384
3,0.6586530247336219,0.521312477336657,0.12188883949120423,0.43110356040402176,0.43110356040402176,0.43110356040402176
3,0.04550784974430433,0.02374825551328549,0.014581308549983806,0.26399445090224927,0.26399445090224927,0.26399445090224927
1,0.7527296429751081,0.570920223256342,0.39692813052187537,0.8151877889900742,0.8151877889900742,0.8151877889900742
3,0.8750850901923314,0.8024759825930372,0.7036951503292868,0.18158671249538794,0.18158671249538794,0.18158671249538794
3,0.46436213390211656,0.4860973295645339,0.08331660877422409,0.16642320057722626,0.16642320057722626,0.16642320057722626
0,0.3441987993884664,0.20881732894532767,0.03465702677761333,0.279201276255303,0.279201276255303,0.279201276255303
3,0.7099002594458967,0.6571709570232848,0.25997471322144744,0.1757623349856714,0.1757623349856714,0.1757623349856714
3,0.9928591376074719,0.9803950321374355,0.003901639123935068,0.5599411858165024,0.5599411858165024,0.5599411858165024
3,0.8716433848076078,0.8322710061285723,0.5719429427034329,0.33371136637589294,0.33371136637589294,0.33371136637589294
3,0.5627602422828787,0.5419045422988746,0.41249840952403766,0.6888846665942668,0.6888846665942668,0.6888846665942668
0,0.78928671091415,0.3325632724784119,0.1023061801772859,0.5773121835873056,0.5773121835873056,0.5773121835873056
1,0.27261760970320603,0.18742511302990544,0.02862899740246224,0.1256182208578196,0.1256182208578196,0.1256182208578196
3,0.9515086670406885,0.9402276976577526,0.6434558410437317,0.3149128026137352,0.3149128026137352,0.3149128026137352
1,0.4651808236562558,0.34506060381548015,0.04761238092229538,0.9480727668413518,0.9480727668413518,0.9480727668413518
3,0.6275975448881377,0.6092397631607739,0.4488728122217931,0.5307387079711107,0.5307387079711107,0.5307387079711107
3,0.3820198203894204,0.36414965112643877,0.18405221788922882,0.9987744857445707,0.9987744857445707,0.9987744857445707
